'Elapsed time','ECG','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','Abdomen_5'
'0:11.670',-0.658,-0.172,-0.204,-0.321,-0.194,-0.168
'0:11.672',-0.650,-0.165,-0.207,-0.319,-0.179,-0.157
'0:11.674',-0.646,-0.149,-0.204,-0.311,-0.160,-0.137
'0:11.676',-0.644,-0.123,-0.191,-0.301,-0.138,-0.106
'0:11.678',-0.645,-0.089,-0.169,-0.291,-0.115,-0.072
'0:11.680',-0.645,-0.057,-0.144,-0.286,-0.095,-0.045
'0:11.682',-0.657,-0.039,-0.135,-0.286,-0.087,-0.041
'0:11.684',-0.644,-0.045,-0.152,-0.285,-0.095,-0.054
'0:11.686',-0.654,-0.063,-0.182,-0.288,-0.112,-0.072
'0:11.688',-0.654,-0.080,-0.203,-0.300,-0.135,-0.087
'0:11.690',-0.658,-0.091,-0.212,-0.318,-0.155,-0.099
'0:11.692',-0.650,-0.102,-0.219,-0.337,-0.171,-0.105
'0:11.694',-0.668,-0.106,-0.222,-0.345,-0.176,-0.101
'0:11.696',-0.685,-0.098,-0.216,-0.345,-0.174,-0.090
'0:11.698',-0.685,-0.084,-0.208,-0.343,-0.173,-0.079
'0:11.700',-0.666,-0.075,-0.202,-0.342,-0.173,-0.074
'0:11.702',-0.656,-0.072,-0.202,-0.339,-0.177,-0.073
'0:11.704',-0.656,-0.074,-0.202,-0.329,-0.178,-0.076
'0:11.706',-0.666,-0.082,-0.201,-0.321,-0.180,-0.085
'0:11.708',-0.647,-0.095,-0.201,-0.320,-0.181,-0.102
'0:11.710',-0.644,-0.110,-0.203,-0.329,-0.181,-0.115
'0:11.712',-0.677,-0.113,-0.206,-0.339,-0.176,-0.113
'0:11.714',-0.674,-0.105,-0.209,-0.347,-0.173,-0.102
'0:11.716',-0.703,-0.101,-0.221,-0.358,-0.181,-0.104
'0:11.718',-0.704,-0.111,-0.247,-0.372,-0.200,-0.120
'0:11.720',-0.731,-0.129,-0.277,-0.381,-0.217,-0.137
'0:11.722',-0.751,-0.141,-0.302,-0.383,-0.228,-0.145
'0:11.724',-0.762,-0.147,-0.321,-0.383,-0.239,-0.150
'0:11.726',-0.792,-0.156,-0.339,-0.390,-0.261,-0.166
'0:11.728',-0.813,-0.179,-0.359,-0.412,-0.300,-0.198
'0:11.730',-0.832,-0.218,-0.384,-0.444,-0.343,-0.239
'0:11.732',-0.836,-0.257,-0.409,-0.471,-0.378,-0.271
'0:11.734',-0.818,-0.280,-0.424,-0.484,-0.391,-0.283
'0:11.736',-0.799,-0.281,-0.421,-0.476,-0.381,-0.273
'0:11.738',-0.774,-0.260,-0.398,-0.444,-0.348,-0.241
'0:11.740',-0.747,-0.219,-0.359,-0.399,-0.306,-0.194
'0:11.742',-0.703,-0.168,-0.311,-0.351,-0.261,-0.140
'0:11.744',-0.660,-0.111,-0.263,-0.301,-0.220,-0.082
'0:11.746',-0.612,-0.054,-0.212,-0.258,-0.183,-0.027
'0:11.748',-0.574,-0.003,-0.161,-0.226,-0.157,0.018
'0:11.750',-0.563,0.031,-0.123,-0.206,-0.142,0.041
'0:11.752',-0.515,0.045,-0.109,-0.196,-0.131,0.049
'0:11.754',-0.486,0.048,-0.109,-0.189,-0.119,0.049
'0:11.756',-0.476,0.052,-0.104,-0.180,-0.102,0.054
'0:11.758',-0.458,0.062,-0.088,-0.166,-0.085,0.066
'0:11.760',-0.452,0.072,-0.069,-0.150,-0.071,0.077
'0:11.762',-0.448,0.076,-0.053,-0.139,-0.070,0.074
'0:11.764',-0.476,0.069,-0.042,-0.144,-0.083,0.058
'0:11.766',-0.476,0.049,-0.042,-0.164,-0.108,0.031
'0:11.768',-0.470,0.018,-0.059,-0.195,-0.135,0.000
'0:11.770',-0.462,-0.016,-0.085,-0.227,-0.158,-0.030
'0:11.772',-0.455,-0.043,-0.104,-0.251,-0.172,-0.049
'0:11.774',-0.474,-0.056,-0.106,-0.255,-0.174,-0.056
'0:11.776',-0.456,-0.057,-0.097,-0.245,-0.171,-0.054
'0:11.778',-0.463,-0.053,-0.086,-0.231,-0.173,-0.049
'0:11.780',-0.471,-0.046,-0.075,-0.218,-0.177,-0.043
'0:11.782',-0.466,-0.041,-0.068,-0.210,-0.186,-0.039
'0:11.784',-0.464,-0.040,-0.071,-0.207,-0.199,-0.042
'0:11.786',-0.450,-0.046,-0.082,-0.211,-0.216,-0.051
'0:11.788',-0.421,-0.054,-0.092,-0.218,-0.232,-0.057
'0:11.790',-0.421,-0.056,-0.088,-0.222,-0.239,-0.052
'0:11.792',-0.412,-0.044,-0.066,-0.222,-0.235,-0.036
'0:11.794',-0.426,-0.026,-0.041,-0.225,-0.231,-0.021
'0:11.796',-0.437,-0.021,-0.031,-0.243,-0.240,-0.025
'0:11.798',-0.450,-0.036,-0.042,-0.279,-0.269,-0.051
'0:11.800',-0.489,-0.069,-0.068,-0.332,-0.316,-0.094
'0:11.802',-0.528,-0.121,-0.108,-0.398,-0.384,-0.157
'0:11.804',-0.586,-0.193,-0.164,-0.474,-0.470,-0.236
'0:11.806',-0.680,-0.279,-0.240,-0.553,-0.565,-0.327
'0:11.808',-0.798,-0.376,-0.335,-0.629,-0.663,-0.429
'0:11.810',-0.931,-0.484,-0.454,-0.705,-0.760,-0.544
'0:11.812',-1.062,-0.606,-0.599,-0.783,-0.856,-0.673
'0:11.814',-1.188,-0.741,-0.765,-0.850,-0.944,-0.810
'0:11.816',-1.272,-0.876,-0.934,-0.872,-1.001,-0.931
'0:11.818',-1.321,-0.974,-1.069,-0.813,-0.989,-0.996
'0:11.820',-1.378,-0.996,-1.135,-0.659,-0.893,-0.976
'0:11.822',-1.366,-0.938,-1.131,-0.435,-0.731,-0.889
'0:11.824',-1.364,-0.831,-1.085,-0.181,-0.541,-0.771
'0:11.826',-1.308,-0.711,-1.020,0.071,-0.348,-0.650
'0:11.828',-1.159,-0.592,-0.946,0.301,-0.161,-0.527
'0:11.830',-0.965,-0.454,-0.841,0.518,0.034,-0.371
'0:11.832',-0.736,-0.266,-0.672,0.728,0.252,-0.150
'0:11.834',-0.550,-0.016,-0.428,0.913,0.476,0.116
'0:11.836',-0.426,0.246,-0.157,1.021,0.643,0.355
'0:11.838',-0.298,0.441,0.057,1.020,0.703,0.497
'0:11.840',-0.111,0.531,0.181,0.930,0.665,0.546
'0:11.842',0.038,0.555,0.249,0.819,0.595,0.566
'0:11.844',0.145,0.586,0.327,0.735,0.547,0.612
'0:11.846',0.214,0.643,0.431,0.670,0.514,0.668
'0:11.848',0.196,0.681,0.509,0.581,0.455,0.678
'0:11.850',0.152,0.654,0.515,0.449,0.349,0.618
'0:11.852',0.111,0.570,0.456,0.301,0.223,0.517
'0:11.854',0.088,0.466,0.376,0.173,0.113,0.418
'0:11.856',0.082,0.378,0.307,0.082,0.039,0.346
'0:11.858',0.040,0.321,0.264,0.028,-0.008,0.301
'0:11.860',-0.029,0.285,0.233,-0.010,-0.042,0.266
'0:11.862',-0.092,0.250,0.200,-0.044,-0.074,0.231
'0:11.864',-0.115,0.211,0.165,-0.076,-0.107,0.191
'0:11.866',-0.116,0.171,0.140,-0.101,-0.133,0.152
'0:11.868',-0.114,0.137,0.128,-0.111,-0.148,0.124
'0:11.870',-0.107,0.114,0.125,-0.110,-0.148,0.106
'0:11.872',-0.136,0.101,0.126,-0.106,-0.142,0.096
'0:11.874',-0.128,0.095,0.125,-0.103,-0.135,0.090
'0:11.876',-0.119,0.091,0.120,-0.099,-0.128,0.090
'0:11.878',-0.111,0.096,0.111,-0.088,-0.118,0.099
'0:11.880',-0.107,0.107,0.104,-0.074,-0.112,0.113
'0:11.882',-0.123,0.116,0.101,-0.067,-0.116,0.119
'0:11.884',-0.127,0.121,0.100,-0.067,-0.126,0.120
'0:11.886',-0.130,0.121,0.096,-0.072,-0.138,0.116
'0:11.888',-0.149,0.114,0.086,-0.082,-0.152,0.109
'0:11.890',-0.155,0.101,0.067,-0.098,-0.169,0.096
'0:11.892',-0.159,0.084,0.045,-0.114,-0.184,0.079
'0:11.894',-0.152,0.074,0.028,-0.127,-0.192,0.071
'0:11.896',-0.153,0.076,0.025,-0.130,-0.187,0.078
'0:11.898',-0.164,0.089,0.033,-0.119,-0.173,0.093
'0:11.900',-0.146,0.099,0.043,-0.103,-0.161,0.099
'0:11.902',-0.148,0.098,0.049,-0.084,-0.159,0.095
'0:11.904',-0.127,0.091,0.051,-0.068,-0.161,0.090
'0:11.906',-0.120,0.089,0.059,-0.054,-0.155,0.092
'0:11.908',-0.082,0.095,0.075,-0.046,-0.142,0.101
'0:11.910',-0.066,0.106,0.093,-0.041,-0.127,0.113
'0:11.912',-0.053,0.121,0.115,-0.042,-0.113,0.128
'0:11.914',-0.037,0.136,0.133,-0.043,-0.104,0.142
'0:11.916',-0.028,0.149,0.145,-0.042,-0.097,0.155
'0:11.918',-0.006,0.162,0.154,-0.035,-0.091,0.170
'0:11.920',0.005,0.177,0.164,-0.022,-0.082,0.187
'0:11.922',0.002,0.195,0.171,-0.005,-0.073,0.205
'0:11.924',0.001,0.213,0.172,0.011,-0.070,0.219
'0:11.926',-0.002,0.222,0.166,0.020,-0.073,0.222
'0:11.928',-0.007,0.216,0.152,0.022,-0.083,0.211
'0:11.930',-0.002,0.203,0.137,0.018,-0.090,0.196
'0:11.932',-0.007,0.192,0.129,0.014,-0.087,0.190
'0:11.934',-0.014,0.189,0.126,0.010,-0.079,0.188
'0:11.936',-0.013,0.187,0.127,0.005,-0.071,0.186
'0:11.938',-0.011,0.185,0.129,0.006,-0.061,0.185
'0:11.940',-0.040,0.183,0.131,0.015,-0.053,0.183
'0:11.942',-0.038,0.179,0.126,0.029,-0.050,0.177
'0:11.944',-0.045,0.172,0.109,0.040,-0.056,0.166
'0:11.946',-0.056,0.161,0.086,0.040,-0.070,0.154
'0:11.948',-0.060,0.150,0.061,0.031,-0.086,0.141
'0:11.950',-0.055,0.136,0.040,0.028,-0.092,0.132
'0:11.952',-0.051,0.129,0.033,0.036,-0.081,0.129
'0:11.954',-0.049,0.129,0.046,0.051,-0.061,0.130
'0:11.956',-0.053,0.131,0.068,0.060,-0.045,0.127
'0:11.958',-0.036,0.124,0.086,0.065,-0.036,0.120
'0:11.960',-0.014,0.113,0.099,0.071,-0.030,0.114
'0:11.962',-0.007,0.112,0.111,0.083,-0.023,0.120
'0:11.964',0.005,0.126,0.125,0.096,-0.016,0.132
'0:11.966',0.007,0.138,0.130,0.098,-0.016,0.141
'0:11.968',0.028,0.141,0.122,0.088,-0.024,0.138
'0:11.970',0.013,0.136,0.110,0.074,-0.036,0.135
'0:11.972',0.015,0.133,0.102,0.060,-0.046,0.133
'0:11.974',0.027,0.132,0.099,0.051,-0.054,0.132
'0:11.976',0.030,0.133,0.100,0.051,-0.056,0.136
'0:11.978',0.031,0.142,0.108,0.066,-0.044,0.151
'0:11.980',0.035,0.162,0.124,0.092,-0.024,0.173
'0:11.982',0.055,0.184,0.140,0.118,-0.006,0.195
'0:11.984',0.049,0.202,0.151,0.130,0.004,0.210
'0:11.986',0.079,0.213,0.156,0.130,0.007,0.216
'0:11.988',0.076,0.213,0.157,0.124,0.006,0.211
'0:11.990',0.096,0.205,0.156,0.119,0.008,0.201
'0:11.992',0.121,0.198,0.160,0.118,0.017,0.198
'0:11.994',0.153,0.202,0.172,0.124,0.037,0.211
'0:11.996',0.160,0.225,0.199,0.138,0.064,0.242
'0:11.998',0.171,0.264,0.240,0.156,0.095,0.288
'0:12.000',0.166,0.307,0.274,0.171,0.119,0.324
'0:12.002',0.169,0.333,0.281,0.177,0.127,0.339
'0:12.004',0.191,0.339,0.265,0.177,0.121,0.338
'0:12.006',0.204,0.337,0.245,0.181,0.116,0.335
'0:12.008',0.208,0.334,0.236,0.187,0.114,0.332
'0:12.010',0.227,0.330,0.241,0.196,0.116,0.327
'0:12.012',0.224,0.327,0.254,0.207,0.123,0.326
'0:12.014',0.204,0.327,0.269,0.222,0.135,0.328
'0:12.016',0.209,0.330,0.281,0.232,0.143,0.331
'0:12.018',0.222,0.333,0.286,0.236,0.144,0.334
'0:12.020',0.200,0.335,0.285,0.239,0.143,0.337
'0:12.022',0.217,0.336,0.276,0.247,0.142,0.335
'0:12.024',0.208,0.331,0.258,0.256,0.138,0.325
'0:12.026',0.201,0.317,0.239,0.258,0.130,0.305
'0:12.028',0.193,0.294,0.227,0.251,0.119,0.283
'0:12.030',0.187,0.273,0.216,0.244,0.110,0.269
'0:12.032',0.208,0.266,0.210,0.247,0.115,0.272
'0:12.034',0.205,0.283,0.217,0.263,0.140,0.301
'0:12.036',0.184,0.320,0.239,0.282,0.172,0.337
'0:12.038',0.182,0.349,0.259,0.284,0.185,0.352
'0:12.040',0.187,0.349,0.260,0.266,0.167,0.334
'0:12.042',0.175,0.320,0.242,0.232,0.129,0.299
'0:12.044',0.146,0.282,0.217,0.196,0.086,0.264
'0:12.046',0.101,0.249,0.189,0.158,0.044,0.230
'0:12.048',0.047,0.208,0.146,0.103,-0.014,0.176
'0:12.050',-0.010,0.138,0.076,0.024,-0.094,0.091
'0:12.052',-0.060,0.042,-0.013,-0.061,-0.178,-0.006
'0:12.054',-0.094,-0.050,-0.095,-0.126,-0.241,-0.085
'0:12.056',-0.111,-0.111,-0.144,-0.157,-0.269,-0.126
'0:12.058',-0.116,-0.131,-0.155,-0.162,-0.273,-0.128
'0:12.060',-0.114,-0.117,-0.137,-0.147,-0.259,-0.099
'0:12.062',-0.110,-0.076,-0.099,-0.119,-0.232,-0.049
'0:12.064',-0.099,-0.022,-0.053,-0.090,-0.201,0.005
'0:12.066',-0.074,0.029,-0.013,-0.068,-0.173,0.049
'0:12.068',-0.001,0.063,0.010,-0.056,-0.151,0.075
'0:12.070',0.004,0.085,0.024,-0.048,-0.129,0.095
'0:12.072',0.047,0.104,0.036,-0.046,-0.110,0.112
'0:12.074',0.045,0.120,0.050,-0.048,-0.097,0.124
'0:12.076',0.071,0.129,0.057,-0.048,-0.086,0.132
'0:12.078',0.073,0.133,0.061,-0.041,-0.075,0.133
'0:12.080',0.081,0.132,0.068,-0.029,-0.065,0.130
'0:12.082',0.081,0.129,0.081,-0.017,-0.061,0.127
'0:12.084',0.089,0.126,0.098,-0.010,-0.063,0.125
'0:12.086',0.085,0.123,0.110,-0.006,-0.069,0.119
'0:12.088',0.091,0.114,0.111,-0.003,-0.077,0.107
'0:12.090',0.095,0.100,0.106,-0.002,-0.083,0.095
'0:12.092',0.101,0.090,0.097,0.002,-0.085,0.090
'0:12.094',0.111,0.088,0.095,0.007,-0.082,0.089
'0:12.096',0.120,0.090,0.095,0.011,-0.076,0.092
'0:12.098',0.124,0.095,0.102,0.016,-0.066,0.096
'0:12.100',0.120,0.099,0.115,0.022,-0.054,0.100
'0:12.102',0.124,0.101,0.129,0.028,-0.046,0.099
'0:12.104',0.136,0.097,0.140,0.033,-0.045,0.095
'0:12.106',0.109,0.090,0.143,0.035,-0.047,0.084
'0:12.108',0.111,0.076,0.136,0.036,-0.052,0.064
'0:12.110',0.121,0.054,0.115,0.033,-0.056,0.041
'0:12.112',0.110,0.035,0.091,0.031,-0.055,0.028
'0:12.114',0.126,0.031,0.080,0.028,-0.050,0.033
'0:12.116',0.126,0.044,0.086,0.024,-0.042,0.051
'0:12.118',0.100,0.062,0.102,0.023,-0.036,0.071
'0:12.120',0.093,0.076,0.113,0.026,-0.031,0.080
'0:12.122',0.091,0.075,0.109,0.031,-0.027,0.073
'0:12.124',0.094,0.064,0.093,0.033,-0.031,0.057
'0:12.126',0.113,0.050,0.080,0.029,-0.038,0.046
'0:12.128',0.128,0.044,0.080,0.021,-0.046,0.045
'0:12.130',0.119,0.046,0.089,0.017,-0.047,0.051
'0:12.132',0.125,0.056,0.102,0.017,-0.035,0.062
'0:12.134',0.118,0.067,0.112,0.020,-0.013,0.074
'0:12.136',0.109,0.081,0.114,0.024,0.008,0.085
'0:12.138',0.130,0.090,0.111,0.028,0.023,0.095
'0:12.140',0.141,0.099,0.110,0.030,0.028,0.104
'0:12.142',0.134,0.106,0.110,0.032,0.027,0.108
'0:12.144',0.144,0.108,0.111,0.033,0.019,0.106
'0:12.146',0.149,0.102,0.115,0.032,0.007,0.097
'0:12.148',0.146,0.090,0.121,0.027,-0.010,0.083
'0:12.150',0.153,0.075,0.128,0.018,-0.022,0.069
'0:12.152',0.156,0.065,0.135,0.010,-0.021,0.061
'0:12.154',0.151,0.061,0.137,0.006,-0.011,0.060
'0:12.156',0.144,0.061,0.136,0.012,0.001,0.062
'0:12.158',0.136,0.061,0.129,0.025,0.009,0.061
'0:12.160',0.132,0.058,0.116,0.040,0.012,0.056
'0:12.162',0.133,0.052,0.099,0.043,0.009,0.048
'0:12.164',0.121,0.044,0.084,0.037,0.004,0.040
'0:12.166',0.119,0.038,0.081,0.025,-0.005,0.031
'0:12.168',0.110,0.029,0.081,0.012,-0.014,0.023
'0:12.170',0.107,0.019,0.078,0.006,-0.020,0.018
'0:12.172',0.113,0.017,0.077,0.006,-0.016,0.022
'0:12.174',0.108,0.026,0.082,0.011,-0.002,0.031
'0:12.176',0.124,0.039,0.089,0.016,0.013,0.041
'0:12.178',0.129,0.046,0.096,0.014,0.019,0.046
'0:12.180',0.123,0.048,0.102,0.008,0.016,0.048
'0:12.182',0.107,0.045,0.102,0.000,0.002,0.043
'0:12.184',0.101,0.035,0.093,-0.012,-0.017,0.029
'0:12.186',0.081,0.019,0.071,-0.027,-0.037,0.010
'0:12.188',0.076,0.000,0.042,-0.042,-0.053,-0.008
'0:12.190',0.086,-0.015,0.016,-0.049,-0.062,-0.019
'0:12.192',0.065,-0.019,0.006,-0.047,-0.058,-0.018
'0:12.194',0.082,-0.012,0.012,-0.037,-0.045,-0.006
'0:12.196',0.076,0.003,0.027,-0.025,-0.024,0.013
'0:12.198',0.095,0.024,0.046,-0.005,0.004,0.037
'0:12.200',0.137,0.052,0.071,0.020,0.035,0.070
'0:12.202',0.146,0.086,0.105,0.047,0.066,0.104
'0:12.204',0.165,0.119,0.143,0.071,0.090,0.132
'0:12.206',0.186,0.139,0.170,0.089,0.103,0.144
'0:12.208',0.192,0.141,0.175,0.102,0.105,0.137
'0:12.210',0.209,0.131,0.163,0.112,0.111,0.128
'0:12.212',0.219,0.127,0.155,0.126,0.129,0.129
'0:12.214',0.236,0.136,0.156,0.141,0.156,0.145
'0:12.216',0.246,0.156,0.168,0.160,0.186,0.166
'0:12.218',0.237,0.177,0.187,0.175,0.205,0.186
'0:12.220',0.226,0.192,0.207,0.185,0.213,0.197
'0:12.222',0.228,0.198,0.217,0.188,0.209,0.197
'0:12.224',0.245,0.189,0.215,0.182,0.198,0.184
'0:12.226',0.232,0.176,0.208,0.175,0.187,0.170
'0:12.228',0.241,0.162,0.199,0.171,0.180,0.156
'0:12.230',0.241,0.151,0.189,0.169,0.177,0.144
'0:12.232',0.240,0.138,0.180,0.166,0.181,0.134
'0:12.234',0.237,0.132,0.177,0.160,0.190,0.135
'0:12.236',0.218,0.136,0.183,0.152,0.199,0.145
'0:12.238',0.219,0.147,0.189,0.143,0.206,0.153
'0:12.240',0.216,0.154,0.190,0.129,0.204,0.152
'0:12.242',0.204,0.150,0.183,0.112,0.192,0.143
'0:12.244',0.200,0.138,0.172,0.099,0.178,0.132
'0:12.246',0.196,0.124,0.161,0.091,0.165,0.120
'0:12.248',0.197,0.111,0.148,0.086,0.155,0.105
'0:12.250',0.202,0.099,0.140,0.081,0.148,0.095
'0:12.252',0.186,0.095,0.138,0.074,0.150,0.095
'0:12.254',0.203,0.100,0.146,0.073,0.160,0.104
'0:12.256',0.193,0.110,0.157,0.073,0.173,0.116
'0:12.258',0.199,0.120,0.167,0.075,0.181,0.125
'0:12.260',0.227,0.128,0.173,0.076,0.183,0.135
'0:12.262',0.227,0.141,0.182,0.081,0.182,0.149
'0:12.264',0.211,0.157,0.202,0.080,0.176,0.161
'0:12.266',0.187,0.159,0.215,0.062,0.157,0.148
'0:12.268',0.150,0.128,0.197,0.013,0.111,0.099
'0:12.270',0.092,0.065,0.144,-0.060,0.042,0.024
'0:12.272',0.016,-0.018,0.066,-0.151,-0.045,-0.062
'0:12.274',-0.071,-0.108,-0.025,-0.247,-0.144,-0.158
'0:12.276',-0.156,-0.209,-0.128,-0.343,-0.249,-0.261
'0:12.278',-0.281,-0.313,-0.239,-0.426,-0.346,-0.367
'0:12.280',-0.446,-0.421,-0.354,-0.498,-0.437,-0.480
'0:12.282',-0.596,-0.542,-0.487,-0.571,-0.536,-0.610
'0:12.284',-0.693,-0.681,-0.645,-0.637,-0.634,-0.749
'0:12.286',-0.798,-0.812,-0.805,-0.662,-0.698,-0.862
'0:12.288',-0.853,-0.901,-0.935,-0.605,-0.689,-0.920
'0:12.290',-0.870,-0.920,-1.007,-0.451,-0.590,-0.902
'0:12.292',-0.854,-0.865,-1.013,-0.216,-0.407,-0.812
'0:12.294',-0.811,-0.744,-0.955,0.068,-0.171,-0.667
'0:12.296',-0.758,-0.583,-0.853,0.362,0.079,-0.498
'0:12.298',-0.612,-0.413,-0.735,0.630,0.313,-0.328
'0:12.300',-0.379,-0.242,-0.606,0.866,0.529,-0.147
'0:12.302',-0.153,-0.043,-0.428,1.088,0.747,0.078
'0:12.304',0.040,0.207,-0.172,1.284,0.961,0.341
'0:12.306',0.174,0.466,0.116,1.396,1.111,0.568
'0:12.308',0.291,0.640,0.340,1.375,1.145,0.678
'0:12.310',0.435,0.684,0.444,1.245,1.073,0.670
'0:12.312',0.568,0.645,0.471,1.083,0.973,0.624
'0:12.314',0.656,0.611,0.504,0.959,0.904,0.612
'0:12.316',0.694,0.623,0.569,0.874,0.864,0.636
'0:12.318',0.694,0.646,0.630,0.787,0.811,0.646
'0:12.320',0.611,0.633,0.641,0.674,0.722,0.606
'0:12.322',0.532,0.570,0.597,0.548,0.612,0.525
'0:12.324',0.477,0.475,0.522,0.426,0.503,0.426
'0:12.326',0.456,0.377,0.437,0.321,0.406,0.331
'0:12.328',0.429,0.290,0.358,0.235,0.327,0.252
'0:12.330',0.366,0.222,0.293,0.168,0.265,0.197
'0:12.332',0.302,0.177,0.250,0.119,0.222,0.161
'0:12.334',0.276,0.152,0.226,0.091,0.201,0.146
'0:12.336',0.277,0.146,0.220,0.082,0.199,0.151
'0:12.338',0.281,0.159,0.230,0.088,0.208,0.171
'0:12.340',0.279,0.183,0.249,0.100,0.216,0.196
'0:12.342',0.284,0.208,0.270,0.108,0.214,0.217
'0:12.344',0.264,0.222,0.283,0.109,0.206,0.220
'0:12.346',0.272,0.214,0.274,0.103,0.188,0.202
'0:12.348',0.281,0.189,0.242,0.092,0.171,0.174
'0:12.350',0.286,0.161,0.203,0.082,0.161,0.153
'0:12.352',0.269,0.150,0.181,0.076,0.164,0.154
'0:12.354',0.259,0.160,0.186,0.077,0.172,0.170
'0:12.356',0.258,0.180,0.203,0.081,0.184,0.188
'0:12.358',0.249,0.200,0.214,0.089,0.198,0.209
'0:12.360',0.225,0.219,0.220,0.096,0.210,0.228
'0:12.362',0.214,0.232,0.222,0.095,0.209,0.232
'0:12.364',0.208,0.225,0.211,0.081,0.189,0.213
'0:12.366',0.200,0.196,0.184,0.060,0.152,0.176
'0:12.368',0.189,0.156,0.150,0.036,0.114,0.136
'0:12.370',0.142,0.121,0.120,0.012,0.076,0.103
'0:12.372',0.102,0.087,0.094,-0.020,0.040,0.069
'0:12.374',0.059,0.047,0.060,-0.060,-0.005,0.021
'0:12.376',0.022,-0.009,0.011,-0.107,-0.057,-0.038
'0:12.378',-0.009,-0.069,-0.042,-0.154,-0.114,-0.095
'0:12.380',-0.027,-0.114,-0.080,-0.184,-0.158,-0.129
'0:12.382',-0.038,-0.136,-0.097,-0.190,-0.180,-0.138
'0:12.384',-0.028,-0.133,-0.098,-0.178,-0.178,-0.124
'0:12.386',-0.026,-0.111,-0.086,-0.155,-0.159,-0.096
'0:12.388',-0.015,-0.078,-0.062,-0.129,-0.135,-0.061
'0:12.390',0.025,-0.042,-0.032,-0.101,-0.107,-0.023
'0:12.392',0.064,0.000,0.006,-0.068,-0.071,0.025
'0:12.394',0.087,0.054,0.050,-0.031,-0.024,0.080
'0:12.396',0.107,0.106,0.089,-0.002,0.013,0.126
'0:12.398',0.128,0.142,0.109,0.017,0.030,0.153
'0:12.400',0.136,0.161,0.115,0.032,0.030,0.164
'0:12.402',0.134,0.165,0.112,0.045,0.020,0.161
'0:12.404',0.137,0.152,0.101,0.052,0.004,0.143
'0:12.406',0.121,0.126,0.085,0.049,-0.015,0.115
'0:12.408',0.111,0.099,0.071,0.038,-0.028,0.090
'0:12.410',0.099,0.082,0.059,0.026,-0.031,0.076
'0:12.412',0.094,0.078,0.053,0.022,-0.021,0.077
'0:12.414',0.102,0.084,0.054,0.028,-0.001,0.091
'0:12.416',0.094,0.097,0.063,0.033,0.015,0.105
'0:12.418',0.087,0.110,0.077,0.033,0.022,0.113
'0:12.420',0.100,0.114,0.088,0.028,0.021,0.112
'0:12.422',0.100,0.110,0.092,0.022,0.015,0.104
'0:12.424',0.085,0.099,0.089,0.017,0.010,0.093
'0:12.426',0.089,0.085,0.080,0.010,0.002,0.079
'0:12.428',0.085,0.067,0.061,-0.001,-0.010,0.059
'0:12.430',0.067,0.048,0.039,-0.013,-0.024,0.038
'0:12.432',0.066,0.030,0.021,-0.019,-0.030,0.023
'0:12.434',0.072,0.020,0.015,-0.019,-0.025,0.018
'0:12.436',0.091,0.020,0.023,-0.016,-0.010,0.024
'0:12.438',0.088,0.033,0.048,-0.007,0.011,0.042
'0:12.440',0.087,0.052,0.083,0.004,0.030,0.059
'0:12.442',0.086,0.066,0.109,0.015,0.035,0.066
'0:12.444',0.096,0.066,0.115,0.021,0.029,0.061
'0:12.446',0.100,0.056,0.102,0.022,0.019,0.050
'0:12.448',0.107,0.042,0.084,0.021,0.009,0.037
'0:12.450',0.111,0.034,0.067,0.023,0.008,0.031
'0:12.452',0.116,0.034,0.062,0.025,0.018,0.039
'0:12.454',0.101,0.046,0.068,0.027,0.034,0.055
'0:12.456',0.092,0.065,0.079,0.025,0.050,0.076
'0:12.458',0.087,0.087,0.089,0.022,0.061,0.096
'0:12.460',0.074,0.106,0.095,0.019,0.070,0.112
'0:12.462',0.059,0.115,0.091,0.018,0.075,0.116
'0:12.464',0.066,0.110,0.071,0.016,0.075,0.105
'0:12.466',0.059,0.094,0.046,0.011,0.071,0.087
'0:12.468',0.061,0.076,0.026,0.004,0.063,0.070
'0:12.470',0.047,0.064,0.020,-0.001,0.056,0.059
'0:12.472',0.063,0.061,0.023,0.001,0.054,0.062
'0:12.474',0.038,0.067,0.033,0.012,0.061,0.074
'0:12.476',0.058,0.080,0.042,0.026,0.072,0.090
'0:12.478',0.055,0.095,0.054,0.041,0.082,0.104
'0:12.480',0.081,0.111,0.069,0.054,0.086,0.118
'0:12.482',0.074,0.124,0.084,0.066,0.087,0.127
'0:12.484',0.082,0.129,0.095,0.076,0.084,0.126
'0:12.486',0.105,0.121,0.093,0.085,0.078,0.112
'0:12.488',0.111,0.102,0.086,0.092,0.074,0.094
'0:12.490',0.142,0.088,0.091,0.096,0.073,0.086
'0:12.492',0.153,0.089,0.117,0.098,0.080,0.095
'0:12.494',0.164,0.102,0.153,0.098,0.089,0.111
'0:12.496',0.173,0.120,0.188,0.098,0.097,0.128
'0:12.498',0.159,0.133,0.208,0.098,0.104,0.138
'0:12.500',0.161,0.140,0.209,0.096,0.104,0.140
'0:12.502',0.169,0.136,0.196,0.093,0.099,0.129
'0:12.504',0.157,0.120,0.175,0.087,0.085,0.107
'0:12.506',0.142,0.091,0.151,0.075,0.066,0.074
'0:12.508',0.124,0.055,0.129,0.054,0.046,0.037
