'Elapsed time','ECG','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','Abdomen_5'
'0:06.236',0.150,-0.047,-0.001,-0.121,-0.089,-0.041
'0:06.238',0.186,-0.037,0.016,-0.119,-0.084,-0.031
'0:06.240',0.188,-0.027,0.035,-0.120,-0.084,-0.020
'0:06.242',0.204,-0.012,0.055,-0.120,-0.085,-0.004
'0:06.244',0.243,0.007,0.078,-0.116,-0.080,0.016
'0:06.246',0.257,0.025,0.101,-0.107,-0.061,0.036
'0:06.248',0.257,0.044,0.122,-0.094,-0.034,0.054
'0:06.250',0.270,0.061,0.138,-0.081,-0.011,0.066
'0:06.252',0.271,0.068,0.143,-0.074,-0.001,0.067
'0:06.254',0.280,0.063,0.136,-0.077,-0.004,0.060
'0:06.256',0.295,0.056,0.126,-0.080,-0.009,0.055
'0:06.258',0.285,0.052,0.123,-0.073,-0.013,0.054
'0:06.260',0.280,0.054,0.130,-0.059,-0.023,0.053
'0:06.262',0.264,0.049,0.136,-0.046,-0.044,0.040
'0:06.264',0.255,0.030,0.129,-0.044,-0.072,0.016
'0:06.266',0.234,0.000,0.112,-0.055,-0.101,-0.017
'0:06.268',0.254,-0.034,0.091,-0.071,-0.127,-0.050
'0:06.270',0.266,-0.060,0.076,-0.078,-0.137,-0.067
'0:06.272',0.269,-0.062,0.080,-0.073,-0.118,-0.055
'0:06.274',0.318,-0.037,0.103,-0.057,-0.073,-0.018
'0:06.276',0.321,0.010,0.139,-0.034,-0.013,0.038
'0:06.278',0.348,0.069,0.185,-0.004,0.049,0.101
'0:06.280',0.387,0.129,0.234,0.028,0.102,0.155
'0:06.282',0.390,0.170,0.272,0.053,0.129,0.181
'0:06.284',0.416,0.179,0.293,0.061,0.123,0.173
'0:06.286',0.434,0.162,0.296,0.055,0.103,0.148
'0:06.288',0.424,0.135,0.282,0.044,0.083,0.123
'0:06.290',0.425,0.112,0.262,0.033,0.071,0.107
'0:06.292',0.429,0.100,0.245,0.017,0.062,0.096
'0:06.294',0.412,0.093,0.232,0.004,0.054,0.091
'0:06.296',0.399,0.094,0.227,-0.001,0.055,0.097
'0:06.298',0.391,0.105,0.231,0.004,0.064,0.112
'0:06.300',0.376,0.120,0.238,0.015,0.075,0.124
'0:06.302',0.369,0.128,0.241,0.021,0.080,0.127
'0:06.304',0.387,0.127,0.237,0.021,0.080,0.124
'0:06.306',0.362,0.122,0.231,0.017,0.083,0.119
'0:06.308',0.356,0.118,0.222,0.015,0.089,0.116
'0:06.310',0.343,0.113,0.209,0.009,0.087,0.106
'0:06.312',0.329,0.100,0.184,0.002,0.077,0.091
'0:06.314',0.309,0.082,0.156,0.001,0.068,0.077
'0:06.316',0.275,0.071,0.134,0.008,0.060,0.067
'0:06.318',0.236,0.060,0.114,0.002,0.043,0.046
'0:06.320',0.233,0.032,0.084,-0.029,0.008,0.010
'0:06.322',0.254,-0.007,0.049,-0.067,-0.026,-0.023
'0:06.324',0.254,-0.028,0.036,-0.079,-0.028,-0.020
'0:06.326',0.227,-0.008,0.063,-0.059,-0.002,0.014
'0:06.328',0.249,0.028,0.105,-0.032,0.024,0.042
'0:06.330',0.268,0.044,0.126,-0.016,0.034,0.046
'0:06.332',0.274,0.046,0.127,-0.005,0.043,0.048
'0:06.334',0.258,0.052,0.132,0.007,0.058,0.057
'0:06.336',0.295,0.062,0.140,0.008,0.066,0.063
'0:06.338',0.316,0.062,0.136,0.001,0.058,0.060
'0:06.340',0.331,0.060,0.131,-0.002,0.046,0.061
'0:06.342',0.306,0.066,0.138,0.001,0.040,0.071
'0:06.344',0.289,0.075,0.154,-0.001,0.037,0.077
'0:06.346',0.331,0.078,0.166,-0.009,0.030,0.076
'0:06.348',0.321,0.073,0.169,-0.013,0.025,0.071
'0:06.350',0.289,0.070,0.170,-0.007,0.025,0.069
'0:06.352',0.304,0.066,0.166,0.001,0.021,0.061
'0:06.354',0.313,0.054,0.153,-0.001,0.012,0.046
'0:06.356',0.317,0.041,0.141,-0.001,0.010,0.039
'0:06.358',0.314,0.039,0.139,0.009,0.021,0.044
'0:06.360',0.315,0.050,0.149,0.026,0.039,0.057
'0:06.362',0.326,0.066,0.161,0.044,0.055,0.075
'0:06.364',0.312,0.084,0.175,0.061,0.066,0.093
'0:06.366',0.300,0.097,0.186,0.075,0.072,0.101
'0:06.368',0.314,0.100,0.181,0.086,0.072,0.098
'0:06.370',0.323,0.093,0.164,0.092,0.071,0.091
'0:06.372',0.300,0.088,0.152,0.098,0.074,0.087
'0:06.374',0.308,0.089,0.151,0.099,0.075,0.085
'0:06.376',0.297,0.086,0.147,0.093,0.071,0.081
'0:06.378',0.294,0.080,0.139,0.083,0.062,0.075
'0:06.380',0.285,0.072,0.132,0.076,0.051,0.071
'0:06.382',0.284,0.070,0.132,0.073,0.046,0.071
'0:06.384',0.283,0.075,0.138,0.078,0.052,0.080
'0:06.386',0.304,0.085,0.147,0.084,0.065,0.086
'0:06.388',0.285,0.089,0.154,0.086,0.075,0.090
'0:06.390',0.284,0.090,0.156,0.088,0.077,0.092
'0:06.392',0.302,0.091,0.155,0.091,0.079,0.091
'0:06.394',0.296,0.090,0.152,0.094,0.083,0.089
'0:06.396',0.295,0.087,0.150,0.098,0.087,0.086
'0:06.398',0.293,0.086,0.150,0.097,0.090,0.085
'0:06.400',0.294,0.086,0.150,0.094,0.086,0.086
'0:06.402',0.294,0.089,0.149,0.090,0.077,0.092
'0:06.404',0.277,0.096,0.150,0.085,0.069,0.100
'0:06.406',0.267,0.101,0.147,0.073,0.057,0.097
'0:06.408',0.292,0.091,0.137,0.056,0.041,0.084
'0:06.410',0.316,0.079,0.129,0.053,0.037,0.079
'0:06.412',0.283,0.086,0.145,0.069,0.056,0.095
'0:06.414',0.289,0.105,0.171,0.089,0.078,0.111
'0:06.416',0.332,0.114,0.180,0.101,0.084,0.115
'0:06.418',0.347,0.114,0.179,0.108,0.088,0.121
'0:06.420',0.361,0.129,0.197,0.120,0.103,0.142
'0:06.422',0.367,0.156,0.236,0.128,0.121,0.167
'0:06.424',0.396,0.176,0.271,0.132,0.134,0.182
'0:06.426',0.409,0.187,0.287,0.141,0.145,0.190
'0:06.428',0.384,0.190,0.289,0.153,0.157,0.193
'0:06.430',0.390,0.192,0.285,0.157,0.165,0.191
'0:06.432',0.387,0.186,0.276,0.146,0.162,0.178
'0:06.434',0.346,0.166,0.258,0.117,0.138,0.147
'0:06.436',0.356,0.126,0.221,0.073,0.096,0.101
'0:06.438',0.366,0.083,0.179,0.035,0.062,0.071
'0:06.440',0.375,0.072,0.172,0.032,0.068,0.086
'0:06.442',0.338,0.110,0.213,0.062,0.107,0.133
'0:06.444',0.340,0.154,0.265,0.091,0.146,0.164
'0:06.446',0.320,0.167,0.282,0.096,0.153,0.157
'0:06.448',0.277,0.141,0.255,0.073,0.129,0.120
'0:06.450',0.307,0.094,0.202,0.034,0.089,0.072
'0:06.452',0.362,0.051,0.156,0.011,0.069,0.043
'0:06.454',0.396,0.044,0.155,0.036,0.100,0.056
'0:06.456',0.383,0.078,0.207,0.098,0.168,0.101
'0:06.458',0.346,0.126,0.273,0.156,0.229,0.146
'0:06.460',0.351,0.164,0.311,0.183,0.255,0.175
'0:06.462',0.313,0.179,0.314,0.173,0.241,0.179
'0:06.464',0.295,0.163,0.287,0.128,0.191,0.143
'0:06.466',0.346,0.110,0.230,0.060,0.119,0.077
'0:06.468',0.343,0.050,0.172,0.008,0.066,0.033
'0:06.470',0.345,0.031,0.152,0.005,0.070,0.043
'0:06.472',0.283,0.064,0.176,0.042,0.116,0.090
'0:06.474',0.239,0.109,0.207,0.077,0.154,0.121
'0:06.476',0.214,0.120,0.206,0.071,0.145,0.105
'0:06.478',0.135,0.079,0.161,0.021,0.083,0.043
'0:06.480',0.193,0.005,0.083,-0.044,0.003,-0.030
'0:06.482',0.306,-0.053,0.030,-0.067,-0.027,-0.052
'0:06.484',0.291,-0.031,0.057,-0.011,0.031,0.015
'0:06.486',0.273,0.069,0.167,0.083,0.134,0.124
'0:06.488',0.230,0.164,0.266,0.134,0.194,0.185
'0:06.490',0.248,0.185,0.282,0.126,0.189,0.172
'0:06.492',0.314,0.158,0.236,0.117,0.177,0.151
'0:06.494',0.328,0.154,0.208,0.143,0.200,0.171
'0:06.496',0.369,0.194,0.226,0.184,0.246,0.223
'0:06.498',0.471,0.250,0.265,0.213,0.294,0.279
'0:06.500',0.458,0.311,0.311,0.244,0.359,0.348
'0:06.502',0.392,0.389,0.374,0.298,0.442,0.430
'0:06.504',0.356,0.464,0.430,0.341,0.497,0.480
'0:06.506',0.436,0.479,0.424,0.334,0.480,0.455
'0:06.508',0.580,0.422,0.370,0.309,0.428,0.391
'0:06.510',0.617,0.375,0.363,0.340,0.418,0.379
'0:06.512',0.592,0.403,0.460,0.429,0.475,0.441
'0:06.514',0.682,0.485,0.595,0.515,0.550,0.525
'0:06.516',0.798,0.557,0.685,0.582,0.620,0.584
'0:06.518',0.801,0.603,0.748,0.674,0.708,0.616
'0:06.520',0.821,0.616,0.828,0.793,0.803,0.602
'0:06.522',0.840,0.569,0.901,0.869,0.847,0.520
'0:06.524',0.927,0.459,0.917,0.866,0.821,0.395
'0:06.526',0.897,0.335,0.884,0.827,0.775,0.290
'0:06.528',0.720,0.262,0.839,0.796,0.746,0.259
'0:06.530',0.569,0.272,0.772,0.738,0.704,0.297
'0:06.532',0.409,0.318,0.634,0.560,0.579,0.326
'0:06.534',0.150,0.311,0.396,0.230,0.343,0.268
'0:06.536',-0.090,0.192,0.075,-0.196,0.022,0.088
'0:06.538',-0.195,-0.035,-0.271,-0.591,-0.302,-0.164
'0:06.540',-0.064,-0.274,-0.530,-0.796,-0.495,-0.349
'0:06.542',-0.041,-0.367,-0.562,-0.706,-0.446,-0.329
'0:06.544',-0.167,-0.244,-0.339,-0.391,-0.214,-0.136
'0:06.546',-0.007,-0.031,-0.022,-0.066,0.026,0.057
'0:06.548',0.182,0.122,0.224,0.161,0.206,0.174
'0:06.550',0.348,0.229,0.416,0.353,0.399,0.292
'0:06.552',0.468,0.368,0.629,0.542,0.608,0.440
'0:06.554',0.666,0.495,0.802,0.656,0.728,0.522
'0:06.556',0.820,0.521,0.854,0.657,0.722,0.492
'0:06.558',0.757,0.447,0.805,0.579,0.641,0.388
'0:06.560',0.575,0.325,0.703,0.457,0.510,0.258
'0:06.562',0.774,0.201,0.570,0.341,0.356,0.167
'0:06.564',0.806,0.168,0.491,0.356,0.268,0.220
'0:06.566',0.688,0.309,0.567,0.539,0.291,0.423
'0:06.568',0.437,0.528,0.722,0.719,0.311,0.597
'0:06.570',0.396,0.612,0.769,0.714,0.223,0.571
'0:06.572',0.445,0.490,0.652,0.554,0.069,0.386
'0:06.574',0.406,0.285,0.491,0.399,-0.028,0.195
'0:06.576',0.424,0.124,0.402,0.327,-0.028,0.067
'0:06.578',0.517,0.018,0.401,0.303,0.034,-0.022
'0:06.580',0.446,-0.056,0.448,0.274,0.119,-0.081
'0:06.582',0.155,-0.101,0.486,0.209,0.176,-0.125
'0:06.584',-0.009,-0.164,0.433,0.064,0.116,-0.228
'0:06.586',0.036,-0.311,0.254,-0.151,-0.067,-0.402
'0:06.588',0.079,-0.478,0.042,-0.324,-0.233,-0.518
'0:06.590',-0.100,-0.510,-0.061,-0.369,-0.267,-0.461
'0:06.592',-0.280,-0.386,-0.064,-0.358,-0.238,-0.316
'0:06.594',-0.378,-0.266,-0.120,-0.408,-0.282,-0.250
'0:06.596',-0.462,-0.264,-0.288,-0.513,-0.411,-0.294
'0:06.598',-0.394,-0.325,-0.450,-0.576,-0.501,-0.341
'0:06.600',-0.434,-0.334,-0.474,-0.537,-0.464,-0.307
'0:06.602',-0.411,-0.258,-0.358,-0.434,-0.343,-0.208
'0:06.604',-0.397,-0.164,-0.215,-0.363,-0.252,-0.140
'0:06.606',-0.523,-0.139,-0.153,-0.374,-0.257,-0.159
'0:06.608',-0.646,-0.200,-0.190,-0.459,-0.341,-0.256
'0:06.610',-0.714,-0.329,-0.295,-0.595,-0.480,-0.415
'0:06.612',-0.816,-0.516,-0.456,-0.778,-0.668,-0.633
'0:06.614',-1.014,-0.761,-0.680,-0.984,-0.906,-0.903
'0:06.616',-1.311,-1.050,-0.962,-1.181,-1.178,-1.204
'0:06.618',-1.643,-1.359,-1.289,-1.348,-1.451,-1.512
'0:06.620',-1.918,-1.660,-1.633,-1.465,-1.676,-1.790
'0:06.622',-2.036,-1.900,-1.941,-1.479,-1.783,-1.973
'0:06.624',-2.221,-2.008,-2.147,-1.324,-1.713,-1.997
'0:06.626',-2.541,-1.954,-2.233,-1.012,-1.484,-1.886
'0:06.628',-2.741,-1.816,-2.287,-0.661,-1.217,-1.761
'0:06.630',-2.815,-1.734,-2.422,-0.409,-1.046,-1.734
'0:06.632',-2.781,-1.758,-2.628,-0.292,-0.990,-1.786
'0:06.634',-2.531,-1.806,-2.764,-0.244,-0.961,-1.795
'0:06.636',-2.183,-1.739,-2.685,-0.172,-0.840,-1.633
'0:06.638',-1.882,-1.467,-2.340,-0.027,-0.569,-1.258
'0:06.640',-1.509,-1.016,-1.789,0.166,-0.200,-0.760
'0:06.642',-1.111,-0.509,-1.171,0.348,0.171,-0.269
'0:06.644',-0.701,-0.049,-0.578,0.508,0.490,0.154
'0:06.646',-0.309,0.341,-0.042,0.656,0.751,0.505
'0:06.648',0.130,0.646,0.387,0.774,0.934,0.759
'0:06.650',0.454,0.839,0.661,0.831,1.025,0.896
'0:06.652',0.665,0.928,0.801,0.835,1.046,0.944
'0:06.654',0.716,0.945,0.865,0.796,1.014,0.930
'0:06.656',0.626,0.901,0.864,0.703,0.921,0.852
'0:06.658',0.578,0.792,0.790,0.556,0.768,0.720
'0:06.660',0.436,0.640,0.659,0.381,0.580,0.552
'0:06.662',0.165,0.460,0.491,0.199,0.380,0.363
'0:06.664',-0.008,0.261,0.297,0.015,0.180,0.158
'0:06.666',0.049,0.062,0.105,-0.131,0.022,-0.013
'0:06.668',0.050,-0.056,-0.006,-0.161,-0.009,-0.054
'0:06.670',-0.088,-0.016,0.038,-0.054,0.094,0.053
'0:06.672',-0.064,0.126,0.184,0.079,0.217,0.187
'0:06.674',-0.095,0.223,0.287,0.128,0.256,0.235
'0:06.676',-0.037,0.227,0.294,0.110,0.239,0.218
'0:06.678',0.046,0.207,0.267,0.102,0.237,0.208
'0:06.680',0.078,0.216,0.269,0.123,0.259,0.229
'0:06.682',0.170,0.246,0.298,0.147,0.281,0.259
'0:06.684',0.199,0.271,0.327,0.153,0.287,0.278
'0:06.686',0.121,0.278,0.340,0.147,0.284,0.279
'0:06.688',0.076,0.273,0.339,0.139,0.275,0.270
'0:06.690',0.101,0.261,0.334,0.132,0.262,0.254
'0:06.692',0.100,0.244,0.328,0.125,0.246,0.234
'0:06.694',0.062,0.221,0.319,0.118,0.220,0.203
'0:06.696',-0.004,0.178,0.294,0.098,0.169,0.146
'0:06.698',-0.058,0.104,0.236,0.051,0.086,0.057
'0:06.700',0.025,0.007,0.152,-0.001,0.005,-0.031
'0:06.702',0.176,-0.046,0.105,0.026,0.013,-0.029
'0:06.704',0.294,0.036,0.190,0.197,0.181,0.136
'0:06.706',0.277,0.271,0.424,0.454,0.456,0.412
'0:06.708',0.218,0.544,0.688,0.644,0.682,0.637
'0:06.710',0.168,0.684,0.812,0.650,0.728,0.674
'0:06.712',0.137,0.619,0.728,0.485,0.596,0.527
'0:06.714',0.138,0.418,0.508,0.253,0.388,0.304
'0:06.716',0.202,0.203,0.286,0.067,0.220,0.124
'0:06.718',0.229,0.075,0.160,-0.014,0.151,0.054
'0:06.720',0.120,0.058,0.152,-0.001,0.168,0.082
'0:06.722',-0.019,0.114,0.216,0.053,0.212,0.147
'0:06.724',-0.149,0.171,0.273,0.086,0.236,0.183
'0:06.726',-0.298,0.177,0.273,0.059,0.211,0.151
'0:06.728',-0.279,0.102,0.191,-0.043,0.116,0.036
'0:06.730',-0.202,-0.041,0.042,-0.173,-0.013,-0.111
'0:06.732',-0.069,-0.161,-0.076,-0.219,-0.063,-0.172
'0:06.734',-0.098,-0.147,-0.060,-0.126,0.027,-0.085
'0:06.736',-0.138,-0.010,0.080,0.029,0.173,0.064
'0:06.738',-0.114,0.122,0.213,0.126,0.258,0.154
'0:06.740',-0.105,0.167,0.264,0.146,0.273,0.162
'0:06.742',-0.107,0.154,0.266,0.141,0.272,0.145
'0:06.744',-0.096,0.139,0.264,0.141,0.279,0.138
'0:06.746',-0.005,0.135,0.262,0.136,0.280,0.133
'0:06.748',0.040,0.131,0.251,0.118,0.266,0.129
'0:06.750',-0.034,0.129,0.239,0.098,0.246,0.130
'0:06.752',-0.088,0.135,0.228,0.085,0.230,0.134
'0:06.754',-0.079,0.135,0.217,0.075,0.220,0.131
'0:06.756',-0.083,0.126,0.206,0.066,0.211,0.119
'0:06.758',-0.101,0.111,0.202,0.063,0.205,0.107
'0:06.760',-0.125,0.104,0.202,0.066,0.203,0.101
'0:06.762',-0.179,0.096,0.196,0.053,0.187,0.086
'0:06.764',-0.163,0.066,0.163,0.011,0.145,0.045
'0:06.766',0.056,0.028,0.121,-0.011,0.122,0.031
'0:06.768',0.163,0.066,0.161,0.090,0.225,0.143
'0:06.770',0.187,0.256,0.356,0.339,0.480,0.396
'0:06.772',0.113,0.533,0.626,0.598,0.742,0.646
'0:06.774',0.074,0.712,0.784,0.695,0.840,0.723
'0:06.776',-0.016,0.684,0.731,0.585,0.729,0.595
'0:06.778',-0.172,0.476,0.511,0.331,0.472,0.331
'0:06.780',-0.269,0.179,0.208,0.024,0.161,0.026
'0:06.782',-0.163,-0.110,-0.102,-0.228,-0.093,-0.216
'0:06.784',-0.192,-0.278,-0.305,-0.314,-0.180,-0.296
'0:06.786',-0.379,-0.277,-0.306,-0.226,-0.087,-0.241
'0:06.788',-0.538,-0.206,-0.159,-0.080,0.059,-0.196
'0:06.790',-0.537,-0.216,-0.022,-0.002,0.138,-0.267
'0:06.792',-0.451,-0.335,0.025,0.003,0.140,-0.403
'0:06.794',-0.301,-0.448,0.041,0.021,0.151,-0.453
'0:06.796',-0.162,-0.405,0.118,0.131,0.246,-0.301
'0:06.798',0.016,-0.147,0.273,0.321,0.429,0.038
'0:06.800',0.017,0.237,0.443,0.503,0.616,0.420
'0:06.802',-0.075,0.569,0.532,0.575,0.701,0.669
'0:06.804',-0.145,0.715,0.483,0.505,0.636,0.706
'0:06.806',-0.202,0.653,0.323,0.346,0.473,0.569
'0:06.808',-0.230,0.470,0.135,0.183,0.303,0.363
'0:06.810',-0.285,0.264,-0.012,0.063,0.180,0.177
'0:06.812',-0.365,0.107,-0.095,-0.004,0.117,0.057
'0:06.814',-0.544,0.022,-0.127,-0.025,0.097,0.001
'0:06.816',-0.666,-0.018,-0.145,-0.046,0.070,-0.041
'0:06.818',-0.653,-0.066,-0.186,-0.094,0.016,-0.092
'0:06.820',-0.590,-0.109,-0.225,-0.125,-0.014,-0.113
'0:06.822',-0.626,-0.096,-0.208,-0.089,0.026,-0.066
'0:06.824',-0.624,-0.031,-0.145,-0.014,0.095,0.000
'0:06.826',-0.638,0.016,-0.107,0.033,0.127,0.021
'0:06.828',-0.632,0.011,-0.129,0.044,0.124,0.002
'0:06.830',-0.688,-0.007,-0.181,0.054,0.127,-0.008
'0:06.832',-0.736,-0.003,-0.242,0.079,0.148,0.006
'0:06.834',-0.679,0.013,-0.307,0.099,0.162,0.013
'0:06.836',-0.662,0.007,-0.359,0.093,0.148,-0.009
'0:06.838',-0.674,-0.029,-0.359,0.074,0.121,-0.044
'0:06.840',-0.642,-0.053,-0.290,0.095,0.133,-0.038
'0:06.842',-0.666,-0.010,-0.171,0.186,0.214,0.039
'0:06.844',-0.676,0.087,-0.060,0.286,0.308,0.127
'0:06.846',-0.751,0.145,-0.024,0.305,0.319,0.131
'0:06.848',-0.782,0.093,-0.100,0.219,0.224,0.029
'0:06.850',-0.780,-0.043,-0.248,0.081,0.082,-0.120
'0:06.852',-0.777,-0.185,-0.396,-0.029,-0.028,-0.235
'0:06.854',-0.831,-0.267,-0.481,-0.071,-0.066,-0.282
'0:06.856',-0.904,-0.285,-0.505,-0.068,-0.060,-0.282
'0:06.858',-0.972,-0.279,-0.504,-0.064,-0.058,-0.278
'0:06.860',-1.042,-0.279,-0.504,-0.065,-0.063,-0.275
'0:06.862',-1.049,-0.271,-0.499,-0.048,-0.051,-0.260
'0:06.864',-1.070,-0.250,-0.485,-0.014,-0.029,-0.241
'0:06.866',-1.059,-0.239,-0.484,0.001,-0.028,-0.245
'0:06.868',-0.990,-0.256,-0.510,-0.011,-0.044,-0.267
'0:06.870',-0.991,-0.274,-0.535,-0.018,-0.044,-0.272
'0:06.872',-1.007,-0.264,-0.521,0.001,-0.020,-0.253
'0:06.874',-1.045,-0.244,-0.485,0.015,-0.006,-0.243
'0:06.876',-1.047,-0.253,-0.473,-0.009,-0.033,-0.272
'0:06.878',-1.082,-0.300,-0.511,-0.066,-0.091,-0.331
'0:06.880',-1.108,-0.358,-0.568,-0.118,-0.148,-0.382
'0:06.882',-1.116,-0.396,-0.605,-0.143,-0.177,-0.404
'0:06.884',-1.087,-0.402,-0.615,-0.144,-0.180,-0.397
'0:06.886',-1.080,-0.388,-0.604,-0.140,-0.172,-0.379
'0:06.888',-1.112,-0.369,-0.580,-0.141,-0.161,-0.359
'0:06.890',-1.157,-0.354,-0.553,-0.155,-0.156,-0.353
'0:06.892',-1.164,-0.361,-0.548,-0.189,-0.177,-0.376
'0:06.894',-1.093,-0.397,-0.573,-0.235,-0.219,-0.417
'0:06.896',-0.971,-0.426,-0.593,-0.240,-0.223,-0.420
'0:06.898',-0.981,-0.386,-0.545,-0.170,-0.147,-0.337
'0:06.900',-1.018,-0.275,-0.433,-0.072,-0.042,-0.220
'0:06.902',-1.038,-0.181,-0.344,-0.038,-0.009,-0.169
'0:06.904',-1.025,-0.182,-0.350,-0.096,-0.071,-0.216
'0:06.906',-1.061,-0.253,-0.427,-0.187,-0.161,-0.292
'0:06.908',-1.046,-0.320,-0.507,-0.248,-0.212,-0.336
'0:06.910',-1.033,-0.341,-0.555,-0.255,-0.211,-0.333
'0:06.912',-1.031,-0.319,-0.570,-0.224,-0.182,-0.303
'0:06.914',-0.991,-0.290,-0.556,-0.191,-0.161,-0.285
'0:06.916',-1.102,-0.285,-0.519,-0.190,-0.165,-0.293
'0:06.918',-1.108,-0.302,-0.469,-0.226,-0.184,-0.311
'0:06.920',-1.025,-0.319,-0.436,-0.281,-0.212,-0.326
'0:06.922',-0.959,-0.327,-0.431,-0.320,-0.235,-0.326
'0:06.924',-0.905,-0.314,-0.411,-0.318,-0.230,-0.300
'0:06.926',-0.904,-0.275,-0.351,-0.278,-0.191,-0.252
'0:06.928',-0.849,-0.229,-0.280,-0.235,-0.148,-0.213
'0:06.930',-0.811,-0.203,-0.238,-0.213,-0.125,-0.198
'0:06.932',-0.803,-0.194,-0.220,-0.208,-0.112,-0.191
'0:06.934',-0.797,-0.187,-0.208,-0.207,-0.099,-0.181
'0:06.936',-0.798,-0.175,-0.200,-0.201,-0.087,-0.171
'0:06.938',-0.760,-0.169,-0.199,-0.194,-0.086,-0.171
'0:06.940',-0.792,-0.181,-0.206,-0.202,-0.104,-0.193
'0:06.942',-0.796,-0.214,-0.224,-0.229,-0.139,-0.230
'0:06.944',-0.753,-0.246,-0.241,-0.244,-0.157,-0.248
'0:06.946',-0.755,-0.241,-0.226,-0.216,-0.128,-0.220
'0:06.948',-0.741,-0.190,-0.177,-0.149,-0.060,-0.158
'0:06.950',-0.746,-0.125,-0.126,-0.081,0.006,-0.100
'0:06.952',-0.745,-0.079,-0.096,-0.042,0.048,-0.071
'0:06.954',-0.791,-0.070,-0.096,-0.044,0.047,-0.081
'0:06.956',-0.838,-0.104,-0.134,-0.096,-0.009,-0.136
'0:06.958',-0.754,-0.176,-0.209,-0.181,-0.099,-0.215
'0:06.960',-0.684,-0.243,-0.274,-0.239,-0.154,-0.256
'0:06.962',-0.708,-0.242,-0.262,-0.212,-0.119,-0.211
'0:06.964',-0.713,-0.162,-0.171,-0.126,-0.031,-0.114
'0:06.966',-0.723,-0.072,-0.072,-0.054,0.040,-0.040
'0:06.968',-0.691,-0.024,-0.031,-0.021,0.068,-0.013
'0:06.970',-0.595,-0.001,-0.037,0.016,0.101,0.019
'0:06.972',-0.448,0.055,-0.020,0.104,0.193,0.107
'0:06.974',-0.365,0.176,0.084,0.243,0.341,0.249
'0:06.976',-0.341,0.315,0.257,0.357,0.461,0.359
'0:06.978',-0.382,0.379,0.393,0.374,0.477,0.366
'0:06.980',-0.465,0.328,0.402,0.287,0.383,0.269
'0:06.982',-0.513,0.197,0.289,0.144,0.237,0.122
'0:06.984',-0.499,0.046,0.122,0.005,0.099,-0.019
'0:06.986',-0.510,-0.073,-0.021,-0.077,0.016,-0.108
'0:06.988',-0.594,-0.127,-0.100,-0.095,-0.007,-0.132
'0:06.990',-0.720,-0.132,-0.134,-0.094,-0.010,-0.133
'0:06.992',-0.777,-0.138,-0.169,-0.118,-0.030,-0.146
'0:06.994',-0.821,-0.153,-0.203,-0.147,-0.049,-0.151
'0:06.996',-0.791,-0.143,-0.195,-0.146,-0.038,-0.124
'0:06.998',-0.784,-0.107,-0.147,-0.124,-0.015,-0.091
'0:07.000',-0.813,-0.085,-0.102,-0.116,-0.015,-0.085
'0:07.002',-0.739,-0.096,-0.096,-0.130,-0.037,-0.107
'0:07.004',-0.747,-0.121,-0.118,-0.141,-0.053,-0.128
'0:07.006',-0.745,-0.126,-0.132,-0.119,-0.036,-0.118
'0:07.008',-0.701,-0.101,-0.117,-0.073,0.000,-0.088
'0:07.010',-0.769,-0.076,-0.099,-0.044,0.016,-0.080
'0:07.012',-0.845,-0.089,-0.117,-0.063,-0.018,-0.116
'0:07.014',-0.932,-0.155,-0.190,-0.133,-0.099,-0.200
'0:07.016',-0.930,-0.250,-0.301,-0.228,-0.195,-0.292
'0:07.018',-0.849,-0.322,-0.396,-0.284,-0.243,-0.327
'0:07.020',-0.802,-0.306,-0.407,-0.246,-0.196,-0.261
'0:07.022',-0.778,-0.198,-0.306,-0.138,-0.084,-0.133
'0:07.024',-0.811,-0.074,-0.148,-0.046,0.007,-0.033
'0:07.026',-0.812,-0.009,-0.028,-0.023,0.034,-0.005
'0:07.028',-0.777,-0.012,0.012,-0.045,0.014,-0.028
'0:07.030',-0.740,-0.044,-0.016,-0.072,-0.014,-0.061
'0:07.032',-0.660,-0.075,-0.065,-0.078,-0.029,-0.082
'0:07.034',-0.605,-0.085,-0.092,-0.065,-0.024,-0.082
'0:07.036',-0.619,-0.076,-0.080,-0.051,-0.010,-0.068
'0:07.038',-0.672,-0.060,-0.049,-0.055,-0.007,-0.057
'0:07.040',-0.739,-0.055,-0.030,-0.079,-0.026,-0.061
'0:07.042',-0.763,-0.069,-0.044,-0.105,-0.052,-0.081
'0:07.044',-0.767,-0.094,-0.088,-0.120,-0.072,-0.105
'0:07.046',-0.767,-0.115,-0.134,-0.121,-0.078,-0.121
'0:07.048',-0.785,-0.126,-0.156,-0.121,-0.079,-0.130
'0:07.050',-0.815,-0.135,-0.161,-0.129,-0.084,-0.144
'0:07.052',-0.826,-0.151,-0.173,-0.139,-0.093,-0.162
'0:07.054',-0.837,-0.168,-0.197,-0.139,-0.090,-0.170
'0:07.056',-0.848,-0.168,-0.212,-0.125,-0.072,-0.159
'0:07.058',-0.855,-0.151,-0.206,-0.112,-0.058,-0.144
'0:07.060',-0.850,-0.137,-0.196,-0.109,-0.064,-0.139
'0:07.062',-0.837,-0.139,-0.193,-0.115,-0.084,-0.144
'0:07.064',-0.853,-0.150,-0.196,-0.124,-0.099,-0.153
