'Elapsed time','ECG','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','Abdomen_5'
'0:05.405',0.217,0.052,0.008,0.016,-0.006,-0.021
'0:05.406',0.220,0.054,0.009,0.015,-0.008,-0.024
'0:05.407',0.226,0.053,0.010,0.015,-0.009,-0.026
'0:05.408',0.218,0.048,0.010,0.016,-0.009,-0.027
'0:05.409',0.207,0.040,0.009,0.017,-0.007,-0.026
'0:05.410',0.204,0.033,0.007,0.019,-0.005,-0.023
'0:05.411',0.211,0.025,0.003,0.022,-0.001,-0.020
'0:05.412',0.210,0.017,-0.001,0.025,0.002,-0.014
'0:05.413',0.200,0.010,-0.006,0.028,0.006,-0.009
'0:05.414',0.200,0.004,-0.010,0.029,0.009,-0.005
'0:05.415',0.212,-0.001,-0.016,0.030,0.011,-0.001
'0:05.416',0.206,-0.006,-0.020,0.028,0.012,0.001
'0:05.417',0.192,-0.011,-0.023,0.026,0.012,0.002
'0:05.418',0.191,-0.012,-0.025,0.022,0.011,0.000
'0:05.419',0.197,-0.012,-0.025,0.019,0.010,-0.004
'0:05.420',0.197,-0.007,-0.024,0.016,0.008,-0.008
'0:05.421',0.190,-0.001,-0.020,0.013,0.007,-0.013
'0:05.422',0.188,0.009,-0.013,0.011,0.006,-0.018
'0:05.423',0.196,0.020,-0.006,0.011,0.006,-0.021
'0:05.424',0.189,0.028,0.003,0.012,0.006,-0.024
'0:05.425',0.178,0.036,0.011,0.013,0.005,-0.027
'0:05.426',0.185,0.040,0.018,0.014,0.005,-0.027
'0:05.427',0.192,0.041,0.023,0.015,0.003,-0.028
'0:05.428',0.192,0.038,0.025,0.016,0.002,-0.028
'0:05.429',0.189,0.030,0.023,0.016,0.002,-0.027
'0:05.430',0.185,0.021,0.019,0.015,0.002,-0.026
'0:05.431',0.188,0.009,0.012,0.013,0.002,-0.023
'0:05.432',0.188,-0.004,0.003,0.011,0.004,-0.019
'0:05.433',0.178,-0.016,-0.008,0.007,0.006,-0.015
'0:05.434',0.177,-0.026,-0.017,0.005,0.007,-0.011
'0:05.435',0.189,-0.033,-0.027,0.002,0.009,-0.008
'0:05.436',0.185,-0.038,-0.035,-0.001,0.010,-0.005
'0:05.437',0.170,-0.039,-0.041,-0.004,0.010,-0.004
'0:05.438',0.181,-0.038,-0.046,-0.008,0.008,-0.006
'0:05.439',0.201,-0.036,-0.049,-0.013,0.006,-0.009
'0:05.440',0.201,-0.031,-0.048,-0.016,0.002,-0.013
'0:05.441',0.187,-0.025,-0.047,-0.021,-0.002,-0.018
'0:05.442',0.183,-0.017,-0.042,-0.023,-0.007,-0.024
'0:05.443',0.200,-0.010,-0.038,-0.026,-0.011,-0.030
'0:05.444',0.205,-0.002,-0.032,-0.027,-0.015,-0.034
'0:05.445',0.197,0.004,-0.026,-0.027,-0.017,-0.038
'0:05.446',0.196,0.008,-0.023,-0.027,-0.019,-0.040
'0:05.447',0.198,0.009,-0.019,-0.027,-0.020,-0.040
'0:05.448',0.200,0.006,-0.017,-0.026,-0.020,-0.040
'0:05.449',0.202,-0.002,-0.019,-0.025,-0.020,-0.038
'0:05.450',0.202,-0.012,-0.021,-0.023,-0.019,-0.036
'0:05.451',0.205,-0.024,-0.026,-0.022,-0.017,-0.033
'0:05.452',0.210,-0.036,-0.030,-0.019,-0.015,-0.029
'0:05.453',0.209,-0.046,-0.036,-0.017,-0.012,-0.025
'0:05.454',0.210,-0.054,-0.041,-0.015,-0.010,-0.022
'0:05.455',0.217,-0.057,-0.044,-0.013,-0.008,-0.019
'0:05.456',0.214,-0.058,-0.046,-0.011,-0.005,-0.016
'0:05.457',0.206,-0.054,-0.047,-0.010,-0.004,-0.015
'0:05.458',0.203,-0.049,-0.045,-0.009,-0.003,-0.015
'0:05.459',0.200,-0.041,-0.042,-0.009,-0.005,-0.017
'0:05.460',0.199,-0.032,-0.038,-0.010,-0.006,-0.021
'0:05.461',0.196,-0.022,-0.033,-0.011,-0.009,-0.024
'0:05.462',0.196,-0.011,-0.027,-0.015,-0.012,-0.027
'0:05.463',0.206,-0.001,-0.021,-0.019,-0.016,-0.032
'0:05.464',0.206,0.009,-0.016,-0.026,-0.021,-0.037
'0:05.465',0.192,0.016,-0.012,-0.033,-0.024,-0.040
'0:05.466',0.194,0.020,-0.009,-0.038,-0.028,-0.043
'0:05.467',0.203,0.021,-0.008,-0.043,-0.030,-0.043
'0:05.468',0.199,0.018,-0.008,-0.044,-0.030,-0.041
'0:05.469',0.196,0.012,-0.008,-0.041,-0.028,-0.038
'0:05.470',0.201,0.001,-0.010,-0.036,-0.024,-0.035
'0:05.471',0.207,-0.011,-0.012,-0.028,-0.020,-0.030
'0:05.472',0.201,-0.025,-0.016,-0.019,-0.014,-0.026
'0:05.473',0.186,-0.038,-0.020,-0.012,-0.010,-0.022
'0:05.474',0.188,-0.048,-0.023,-0.005,-0.005,-0.019
'0:05.475',0.198,-0.056,-0.027,-0.001,-0.001,-0.017
'0:05.476',0.195,-0.058,-0.028,0.001,0.002,-0.016
'0:05.477',0.195,-0.058,-0.029,0.002,0.004,-0.016
'0:05.478',0.210,-0.054,-0.029,0.001,0.004,-0.016
'0:05.479',0.223,-0.049,-0.029,-0.001,0.002,-0.018
'0:05.480',0.220,-0.042,-0.026,-0.004,0.000,-0.021
'0:05.481',0.206,-0.036,-0.023,-0.007,-0.004,-0.023
'0:05.482',0.202,-0.029,-0.021,-0.011,-0.006,-0.027
'0:05.483',0.214,-0.021,-0.017,-0.015,-0.010,-0.030
'0:05.484',0.215,-0.012,-0.012,-0.017,-0.012,-0.032
'0:05.485',0.202,-0.002,-0.008,-0.018,-0.014,-0.036
'0:05.486',0.204,0.009,-0.004,-0.018,-0.016,-0.037
'0:05.487',0.217,0.020,0.000,-0.017,-0.015,-0.037
'0:05.488',0.220,0.028,0.002,-0.015,-0.014,-0.036
'0:05.489',0.214,0.031,0.003,-0.012,-0.012,-0.034
'0:05.490',0.212,0.030,0.001,-0.009,-0.010,-0.031
'0:05.491',0.219,0.023,-0.003,-0.006,-0.006,-0.028
'0:05.492',0.224,0.011,-0.006,-0.003,-0.003,-0.024
'0:05.493',0.218,-0.002,-0.012,-0.001,0.001,-0.021
'0:05.494',0.216,-0.018,-0.017,0.001,0.006,-0.016
'0:05.495',0.219,-0.031,-0.023,0.004,0.009,-0.013
'0:05.496',0.218,-0.041,-0.026,0.005,0.012,-0.011
'0:05.497',0.214,-0.048,-0.028,0.006,0.014,-0.008
'0:05.498',0.219,-0.049,-0.028,0.005,0.014,-0.008
'0:05.499',0.228,-0.045,-0.028,0.004,0.013,-0.009
'0:05.500',0.225,-0.039,-0.026,0.001,0.010,-0.011
'0:05.501',0.215,-0.030,-0.023,-0.002,0.006,-0.015
'0:05.502',0.215,-0.019,-0.020,-0.006,0.001,-0.020
'0:05.503',0.231,-0.007,-0.017,-0.010,-0.005,-0.024
'0:05.504',0.235,0.002,-0.014,-0.013,-0.010,-0.028
'0:05.505',0.221,0.011,-0.012,-0.016,-0.012,-0.031
'0:05.506',0.217,0.017,-0.010,-0.018,-0.015,-0.032
'0:05.507',0.231,0.021,-0.009,-0.020,-0.015,-0.032
'0:05.508',0.242,0.021,-0.010,-0.020,-0.014,-0.031
'0:05.509',0.234,0.017,-0.012,-0.019,-0.012,-0.029
'0:05.510',0.217,0.011,-0.016,-0.019,-0.010,-0.026
'0:05.511',0.219,0.001,-0.020,-0.017,-0.006,-0.023
'0:05.512',0.231,-0.009,-0.025,-0.016,-0.002,-0.018
'0:05.513',0.231,-0.021,-0.029,-0.013,0.001,-0.015
'0:05.514',0.232,-0.029,-0.033,-0.011,0.005,-0.010
'0:05.515',0.241,-0.035,-0.036,-0.009,0.007,-0.007
'0:05.516',0.241,-0.038,-0.038,-0.006,0.009,-0.006
'0:05.517',0.237,-0.039,-0.039,-0.006,0.009,-0.006
'0:05.518',0.239,-0.036,-0.038,-0.006,0.008,-0.007
'0:05.519',0.241,-0.031,-0.036,-0.007,0.005,-0.010
'0:05.520',0.241,-0.024,-0.035,-0.010,0.001,-0.014
'0:05.521',0.238,-0.015,-0.031,-0.014,-0.004,-0.019
'0:05.522',0.237,-0.007,-0.028,-0.019,-0.009,-0.024
'0:05.523',0.247,0.002,-0.025,-0.023,-0.014,-0.031
'0:05.524',0.248,0.011,-0.020,-0.026,-0.019,-0.036
'0:05.525',0.238,0.017,-0.016,-0.029,-0.021,-0.041
'0:05.526',0.241,0.021,-0.012,-0.031,-0.023,-0.044
'0:05.527',0.248,0.023,-0.009,-0.030,-0.024,-0.046
'0:05.528',0.242,0.022,-0.006,-0.028,-0.023,-0.044
'0:05.529',0.239,0.019,-0.005,-0.022,-0.021,-0.040
'0:05.530',0.243,0.012,-0.003,-0.017,-0.017,-0.034
'0:05.531',0.254,0.002,-0.003,-0.010,-0.012,-0.027
'0:05.532',0.260,-0.009,-0.003,-0.003,-0.008,-0.020
'0:05.533',0.250,-0.021,-0.004,0.004,-0.003,-0.012
'0:05.534',0.248,-0.032,-0.005,0.010,0.000,-0.008
'0:05.535',0.264,-0.042,-0.007,0.015,0.002,-0.004
'0:05.536',0.265,-0.048,-0.009,0.016,0.003,-0.002
'0:05.537',0.253,-0.050,-0.012,0.016,0.002,-0.003
'0:05.538',0.254,-0.048,-0.014,0.012,-0.001,-0.006
'0:05.539',0.257,-0.042,-0.017,0.006,-0.005,-0.011
'0:05.540',0.261,-0.033,-0.018,-0.001,-0.010,-0.018
'0:05.541',0.256,-0.020,-0.019,-0.008,-0.014,-0.023
'0:05.542',0.251,-0.007,-0.020,-0.016,-0.020,-0.028
'0:05.543',0.260,0.006,-0.020,-0.022,-0.024,-0.033
'0:05.544',0.264,0.016,-0.018,-0.029,-0.027,-0.036
'0:05.545',0.256,0.023,-0.016,-0.032,-0.028,-0.038
'0:05.546',0.257,0.027,-0.013,-0.034,-0.030,-0.038
'0:05.547',0.262,0.029,-0.010,-0.034,-0.029,-0.038
'0:05.548',0.258,0.027,-0.008,-0.032,-0.026,-0.035
'0:05.549',0.253,0.025,-0.008,-0.030,-0.024,-0.033
'0:05.550',0.253,0.019,-0.009,-0.026,-0.022,-0.029
'0:05.551',0.266,0.011,-0.011,-0.023,-0.019,-0.026
'0:05.552',0.271,0.002,-0.014,-0.019,-0.016,-0.022
'0:05.553',0.253,-0.009,-0.017,-0.016,-0.012,-0.018
'0:05.554',0.247,-0.019,-0.021,-0.013,-0.011,-0.014
'0:05.555',0.262,-0.028,-0.025,-0.011,-0.008,-0.010
'0:05.556',0.261,-0.036,-0.028,-0.010,-0.008,-0.007
'0:05.557',0.250,-0.040,-0.029,-0.008,-0.007,-0.006
'0:05.558',0.251,-0.041,-0.029,-0.007,-0.009,-0.006
'0:05.559',0.261,-0.039,-0.029,-0.009,-0.011,-0.009
'0:05.560',0.262,-0.034,-0.026,-0.010,-0.014,-0.013
'0:05.561',0.253,-0.027,-0.022,-0.012,-0.018,-0.020
'0:05.562',0.254,-0.017,-0.017,-0.015,-0.022,-0.026
'0:05.563',0.262,-0.009,-0.012,-0.017,-0.026,-0.032
'0:05.564',0.261,-0.001,-0.008,-0.020,-0.031,-0.038
'0:05.565',0.252,0.005,-0.003,-0.022,-0.034,-0.043
'0:05.566',0.256,0.009,-0.001,-0.023,-0.036,-0.046
'0:05.567',0.265,0.011,0.001,-0.023,-0.037,-0.047
'0:05.568',0.264,0.009,0.000,-0.022,-0.037,-0.046
'0:05.569',0.258,0.004,-0.002,-0.021,-0.036,-0.044
'0:05.570',0.255,-0.003,-0.005,-0.019,-0.034,-0.040
'0:05.571',0.259,-0.011,-0.009,-0.017,-0.031,-0.036
'0:05.572',0.261,-0.021,-0.013,-0.015,-0.026,-0.032
'0:05.573',0.249,-0.031,-0.017,-0.013,-0.023,-0.028
'0:05.574',0.248,-0.040,-0.021,-0.012,-0.020,-0.024
'0:05.575',0.261,-0.048,-0.023,-0.011,-0.017,-0.021
'0:05.576',0.261,-0.054,-0.025,-0.011,-0.014,-0.021
'0:05.577',0.249,-0.057,-0.025,-0.011,-0.014,-0.020
'0:05.578',0.247,-0.056,-0.023,-0.011,-0.014,-0.020
'0:05.579',0.257,-0.052,-0.020,-0.013,-0.014,-0.020
'0:05.580',0.260,-0.044,-0.015,-0.013,-0.014,-0.020
'0:05.581',0.250,-0.035,-0.010,-0.014,-0.014,-0.023
'0:05.582',0.247,-0.022,-0.004,-0.015,-0.015,-0.023
'0:05.583',0.257,-0.011,0.003,-0.017,-0.016,-0.026
'0:05.584',0.256,-0.001,0.006,-0.019,-0.017,-0.027
'0:05.585',0.242,0.006,0.009,-0.021,-0.021,-0.030
'0:05.586',0.248,0.009,0.010,-0.024,-0.023,-0.033
'0:05.587',0.260,0.007,0.009,-0.027,-0.025,-0.035
'0:05.588',0.260,0.000,0.006,-0.029,-0.026,-0.037
'0:05.589',0.251,-0.012,0.003,-0.029,-0.029,-0.037
'0:05.590',0.249,-0.026,-0.002,-0.029,-0.028,-0.036
'0:05.591',0.254,-0.041,-0.006,-0.028,-0.027,-0.035
'0:05.592',0.253,-0.056,-0.009,-0.025,-0.026,-0.032
'0:05.593',0.244,-0.067,-0.011,-0.021,-0.023,-0.028
'0:05.594',0.246,-0.074,-0.014,-0.016,-0.020,-0.023
'0:05.595',0.255,-0.076,-0.014,-0.012,-0.016,-0.018
'0:05.596',0.251,-0.072,-0.014,-0.008,-0.011,-0.013
'0:05.597',0.245,-0.066,-0.013,-0.005,-0.008,-0.010
'0:05.598',0.249,-0.057,-0.012,-0.003,-0.007,-0.008
'0:05.599',0.251,-0.048,-0.010,-0.003,-0.006,-0.009
'0:05.600',0.250,-0.037,-0.008,-0.004,-0.010,-0.011
'0:05.601',0.245,-0.026,-0.005,-0.006,-0.012,-0.015
'0:05.602',0.246,-0.017,0.000,-0.009,-0.016,-0.019
'0:05.603',0.257,-0.007,0.005,-0.012,-0.020,-0.023
'0:05.604',0.252,0.000,0.009,-0.014,-0.023,-0.026
'0:05.605',0.234,0.005,0.014,-0.016,-0.026,-0.030
'0:05.606',0.240,0.007,0.018,-0.017,-0.028,-0.032
'0:05.607',0.250,0.006,0.021,-0.019,-0.028,-0.034
'0:05.608',0.244,0.001,0.023,-0.019,-0.027,-0.035
'0:05.609',0.238,-0.006,0.023,-0.020,-0.026,-0.035
'0:05.610',0.241,-0.015,0.021,-0.022,-0.024,-0.034
'0:05.611',0.246,-0.024,0.016,-0.024,-0.021,-0.031
'0:05.612',0.252,-0.034,0.011,-0.025,-0.017,-0.027
'0:05.613',0.250,-0.043,0.005,-0.025,-0.014,-0.021
'0:05.614',0.250,-0.050,-0.001,-0.022,-0.010,-0.016
'0:05.615',0.255,-0.056,-0.005,-0.017,-0.007,-0.010
'0:05.616',0.251,-0.058,-0.009,-0.011,-0.003,-0.006
'0:05.617',0.242,-0.058,-0.011,-0.003,-0.001,-0.005
'0:05.618',0.246,-0.054,-0.010,0.003,-0.001,-0.005
'0:05.619',0.254,-0.049,-0.009,0.008,-0.001,-0.005
'0:05.620',0.254,-0.041,-0.006,0.011,-0.003,-0.009
'0:05.621',0.245,-0.032,-0.002,0.011,-0.005,-0.013
'0:05.622',0.238,-0.022,0.003,0.007,-0.010,-0.018
'0:05.623',0.250,-0.012,0.008,0.004,-0.013,-0.023
'0:05.624',0.257,-0.005,0.012,-0.002,-0.017,-0.026
'0:05.625',0.251,0.001,0.016,-0.007,-0.021,-0.030
'0:05.626',0.250,0.002,0.017,-0.013,-0.023,-0.031
'0:05.627',0.253,0.002,0.018,-0.015,-0.026,-0.032
'0:05.628',0.250,-0.002,0.020,-0.016,-0.026,-0.031
'0:05.629',0.245,-0.009,0.020,-0.015,-0.024,-0.029
'0:05.630',0.246,-0.017,0.020,-0.010,-0.020,-0.026
'0:05.631',0.252,-0.027,0.020,-0.004,-0.016,-0.022
'0:05.632',0.252,-0.038,0.020,0.003,-0.010,-0.018
'0:05.633',0.238,-0.047,0.020,0.011,-0.005,-0.012
'0:05.634',0.237,-0.053,0.019,0.017,0.001,-0.008
'0:05.635',0.250,-0.056,0.017,0.022,0.005,-0.005
'0:05.636',0.246,-0.056,0.016,0.026,0.008,-0.001
'0:05.637',0.237,-0.051,0.014,0.026,0.010,0.001
'0:05.638',0.243,-0.045,0.011,0.024,0.010,0.001
'0:05.639',0.251,-0.036,0.009,0.020,0.008,-0.001
'0:05.640',0.251,-0.026,0.008,0.015,0.005,-0.004
'0:05.641',0.242,-0.016,0.006,0.007,0.001,-0.008
'0:05.642',0.239,-0.005,0.006,-0.001,-0.003,-0.011
'0:05.643',0.251,0.004,0.006,-0.007,-0.007,-0.015
'0:05.644',0.250,0.013,0.008,-0.013,-0.010,-0.017
'0:05.645',0.233,0.019,0.010,-0.018,-0.012,-0.020
'0:05.646',0.234,0.022,0.012,-0.020,-0.012,-0.020
'0:05.647',0.248,0.022,0.012,-0.021,-0.012,-0.020
'0:05.648',0.249,0.018,0.012,-0.021,-0.011,-0.020
'0:05.649',0.241,0.011,0.011,-0.020,-0.010,-0.017
'0:05.650',0.238,0.001,0.008,-0.019,-0.009,-0.016
'0:05.651',0.245,-0.011,0.005,-0.017,-0.008,-0.013
'0:05.652',0.248,-0.022,-0.001,-0.015,-0.006,-0.009
'0:05.653',0.236,-0.033,-0.006,-0.014,-0.006,-0.007
'0:05.654',0.236,-0.043,-0.011,-0.011,-0.005,-0.005
'0:05.655',0.245,-0.050,-0.014,-0.010,-0.005,-0.003
'0:05.656',0.242,-0.053,-0.015,-0.009,-0.005,-0.001
'0:05.657',0.239,-0.051,-0.014,-0.008,-0.006,-0.003
'0:05.658',0.245,-0.046,-0.011,-0.009,-0.008,-0.006
'0:05.659',0.247,-0.036,-0.006,-0.010,-0.011,-0.011
'0:05.660',0.246,-0.022,0.001,-0.013,-0.015,-0.016
'0:05.661',0.242,-0.004,0.009,-0.015,-0.020,-0.023
'0:05.662',0.243,0.015,0.017,-0.019,-0.026,-0.031
'0:05.663',0.256,0.034,0.023,-0.024,-0.033,-0.037
'0:05.664',0.259,0.050,0.028,-0.030,-0.038,-0.043
'0:05.665',0.246,0.061,0.031,-0.034,-0.044,-0.047
'0:05.666',0.248,0.065,0.031,-0.038,-0.047,-0.049
'0:05.667',0.258,0.062,0.028,-0.041,-0.047,-0.050
'0:05.668',0.259,0.053,0.021,-0.042,-0.046,-0.047
'0:05.669',0.253,0.036,0.012,-0.040,-0.040,-0.043
'0:05.670',0.249,0.014,0.003,-0.037,-0.034,-0.037
'0:05.671',0.255,-0.010,-0.006,-0.033,-0.024,-0.029
'0:05.672',0.261,-0.033,-0.014,-0.027,-0.016,-0.021
'0:05.673',0.252,-0.054,-0.021,-0.021,-0.006,-0.012
'0:05.674',0.251,-0.069,-0.025,-0.013,0.002,-0.006
'0:05.675',0.261,-0.079,-0.026,-0.006,0.008,0.000
'0:05.676',0.257,-0.082,-0.025,-0.001,0.012,0.004
'0:05.677',0.245,-0.079,-0.022,0.003,0.014,0.005
'0:05.678',0.248,-0.072,-0.017,0.005,0.014,0.004
'0:05.679',0.254,-0.060,-0.011,0.007,0.011,0.001
'0:05.680',0.256,-0.045,-0.005,0.006,0.008,-0.003
'0:05.681',0.251,-0.028,0.003,0.004,0.004,-0.009
'0:05.682',0.248,-0.011,0.010,0.002,-0.001,-0.015
'0:05.683',0.257,0.005,0.017,-0.001,-0.005,-0.019
'0:05.684',0.256,0.020,0.023,-0.004,-0.010,-0.024
'0:05.685',0.241,0.031,0.028,-0.006,-0.013,-0.027
'0:05.686',0.243,0.038,0.031,-0.006,-0.014,-0.027
'0:05.687',0.254,0.041,0.034,-0.006,-0.014,-0.027
'0:05.688',0.251,0.039,0.034,-0.006,-0.012,-0.026
'0:05.689',0.245,0.033,0.033,-0.003,-0.009,-0.023
'0:05.690',0.248,0.025,0.030,-0.001,-0.005,-0.019
'0:05.691',0.258,0.014,0.027,0.002,0.000,-0.014
'0:05.692',0.263,0.001,0.022,0.005,0.005,-0.009
'0:05.693',0.251,-0.011,0.017,0.008,0.009,-0.003
'0:05.694',0.250,-0.022,0.012,0.010,0.012,0.003
'0:05.695',0.265,-0.031,0.008,0.013,0.014,0.008
'0:05.696',0.262,-0.035,0.005,0.015,0.017,0.012
'0:05.697',0.250,-0.038,0.004,0.016,0.017,0.015
'0:05.698',0.248,-0.035,0.005,0.017,0.019,0.015
'0:05.699',0.257,-0.029,0.006,0.016,0.017,0.014
'0:05.700',0.253,-0.021,0.008,0.015,0.016,0.011
'0:05.701',0.238,-0.011,0.011,0.013,0.013,0.006
'0:05.702',0.237,0.000,0.015,0.010,0.010,0.002
'0:05.703',0.250,0.011,0.019,0.006,0.006,-0.004
'0:05.704',0.251,0.021,0.022,0.002,0.001,-0.009
'0:05.705',0.241,0.027,0.026,-0.001,-0.002,-0.013
'0:05.706',0.246,0.031,0.028,-0.003,-0.005,-0.016
'0:05.707',0.254,0.031,0.029,-0.004,-0.006,-0.016
'0:05.708',0.250,0.028,0.030,-0.004,-0.006,-0.015
'0:05.709',0.240,0.022,0.030,-0.003,-0.005,-0.012
'0:05.710',0.234,0.013,0.029,-0.001,-0.001,-0.007
'0:05.711',0.238,0.003,0.028,0.002,0.003,-0.003
'0:05.712',0.245,-0.006,0.025,0.006,0.008,0.003
'0:05.713',0.240,-0.016,0.024,0.010,0.012,0.008
'0:05.714',0.240,-0.022,0.021,0.013,0.016,0.012
'0:05.715',0.250,-0.028,0.019,0.016,0.019,0.016
'0:05.716',0.250,-0.033,0.017,0.018,0.021,0.019
'0:05.717',0.246,-0.033,0.015,0.019,0.021,0.020
'0:05.718',0.253,-0.031,0.014,0.019,0.020,0.020
'0:05.719',0.260,-0.025,0.014,0.018,0.018,0.020
'0:05.720',0.264,-0.016,0.016,0.017,0.015,0.017
'0:05.721',0.258,-0.004,0.019,0.015,0.012,0.013
'0:05.722',0.259,0.011,0.022,0.013,0.008,0.009
'0:05.723',0.267,0.024,0.027,0.011,0.005,0.005
'0:05.724',0.259,0.035,0.031,0.008,0.000,-0.001
'0:05.725',0.251,0.041,0.034,0.006,-0.003,-0.006
'0:05.726',0.260,0.043,0.037,0.003,-0.006,-0.010
'0:05.727',0.264,0.041,0.037,0.002,-0.008,-0.014
'0:05.728',0.262,0.034,0.037,0.001,-0.008,-0.016
'0:05.729',0.261,0.025,0.035,0.001,-0.006,-0.015
'0:05.730',0.263,0.015,0.032,0.002,-0.003,-0.013
'0:05.731',0.274,0.005,0.028,0.002,0.001,-0.009
'0:05.732',0.277,-0.002,0.023,0.004,0.006,-0.005
'0:05.733',0.269,-0.009,0.017,0.006,0.010,0.000
'0:05.734',0.268,-0.014,0.012,0.008,0.013,0.005
'0:05.735',0.280,-0.019,0.008,0.011,0.016,0.009
'0:05.736',0.279,-0.021,0.006,0.015,0.017,0.012
'0:05.737',0.271,-0.021,0.005,0.017,0.019,0.013
'0:05.738',0.272,-0.017,0.008,0.021,0.019,0.012
'0:05.739',0.277,-0.012,0.012,0.023,0.020,0.011
'0:05.740',0.277,-0.004,0.020,0.027,0.019,0.008
'0:05.741',0.272,0.006,0.028,0.031,0.019,0.006
'0:05.742',0.271,0.017,0.036,0.033,0.019,0.004
'0:05.743',0.281,0.028,0.043,0.034,0.019,0.003
'0:05.744',0.284,0.036,0.048,0.034,0.020,0.003
'0:05.745',0.280,0.041,0.049,0.030,0.020,0.005
'0:05.746',0.284,0.039,0.045,0.022,0.017,0.006
'0:05.747',0.290,0.030,0.035,0.012,0.014,0.008
'0:05.748',0.287,0.016,0.021,-0.003,0.009,0.009
'0:05.749',0.283,-0.003,0.005,-0.020,0.001,0.010
'0:05.750',0.281,-0.025,-0.014,-0.036,-0.008,0.009
'0:05.751',0.282,-0.045,-0.031,-0.051,-0.017,0.007
'0:05.752',0.277,-0.059,-0.044,-0.062,-0.026,0.003
'0:05.753',0.264,-0.066,-0.051,-0.066,-0.032,-0.001
'0:05.754',0.260,-0.064,-0.050,-0.063,-0.034,-0.004
'0:05.755',0.268,-0.054,-0.041,-0.053,-0.032,-0.006
'0:05.756',0.264,-0.040,-0.027,-0.037,-0.025,-0.008
'0:05.757',0.253,-0.021,-0.008,-0.019,-0.016,-0.009
'0:05.758',0.252,-0.002,0.011,-0.002,-0.006,-0.008
'0:05.759',0.253,0.013,0.027,0.012,0.005,-0.008
'0:05.760',0.249,0.025,0.041,0.023,0.012,-0.006
'0:05.761',0.242,0.033,0.048,0.028,0.017,-0.003
'0:05.762',0.240,0.037,0.051,0.030,0.020,-0.001
'0:05.763',0.245,0.038,0.051,0.028,0.017,-0.001
'0:05.764',0.241,0.037,0.047,0.024,0.014,0.000
'0:05.765',0.231,0.033,0.042,0.019,0.009,-0.001
'0:05.766',0.228,0.028,0.036,0.013,0.003,-0.003
'0:05.767',0.230,0.021,0.031,0.008,-0.002,-0.003
'0:05.768',0.225,0.014,0.026,0.004,-0.005,-0.004
'0:05.769',0.220,0.006,0.023,0.001,-0.007,-0.004
'0:05.770',0.219,-0.003,0.018,0.001,-0.007,-0.003
'0:05.771',0.225,-0.012,0.015,0.001,-0.006,-0.001
'0:05.772',0.228,-0.022,0.011,0.002,-0.002,0.003
'0:05.773',0.219,-0.030,0.008,0.006,0.000,0.006
'0:05.774',0.219,-0.036,0.004,0.008,0.002,0.009
'0:05.775',0.230,-0.040,0.001,0.011,0.005,0.011
'0:05.776',0.227,-0.041,-0.003,0.013,0.006,0.012
'0:05.777',0.219,-0.039,-0.004,0.013,0.005,0.012
'0:05.778',0.222,-0.035,-0.005,0.013,0.004,0.012
'0:05.779',0.226,-0.028,-0.004,0.011,0.001,0.009
'0:05.780',0.229,-0.020,-0.003,0.007,-0.003,0.006
'0:05.781',0.223,-0.009,0.000,0.003,-0.007,0.002
'0:05.782',0.216,0.001,0.004,-0.001,-0.011,-0.002
'0:05.783',0.226,0.012,0.008,-0.004,-0.014,-0.005
'0:05.784',0.234,0.022,0.013,-0.006,-0.016,-0.007
'0:05.785',0.226,0.030,0.017,-0.007,-0.017,-0.008
'0:05.786',0.229,0.035,0.021,-0.008,-0.017,-0.010
'0:05.787',0.236,0.037,0.023,-0.006,-0.015,-0.009
'0:05.788',0.236,0.035,0.025,-0.004,-0.012,-0.008
'0:05.789',0.231,0.028,0.025,-0.001,-0.010,-0.005
'0:05.790',0.229,0.020,0.021,0.002,-0.006,-0.002
'0:05.791',0.235,0.009,0.017,0.005,-0.002,0.001
'0:05.792',0.237,-0.002,0.012,0.008,0.001,0.005
'0:05.793',0.228,-0.013,0.007,0.011,0.005,0.009
'0:05.794',0.228,-0.022,0.001,0.013,0.008,0.012
'0:05.795',0.239,-0.030,-0.003,0.015,0.010,0.015
'0:05.796',0.239,-0.035,-0.006,0.017,0.011,0.017
'0:05.797',0.230,-0.035,-0.008,0.017,0.011,0.017
'0:05.798',0.223,-0.035,-0.009,0.016,0.010,0.016
'0:05.799',0.220,-0.029,-0.008,0.015,0.007,0.015
'0:05.800',0.219,-0.021,-0.005,0.013,0.005,0.012
'0:05.801',0.212,-0.011,-0.001,0.012,0.003,0.009
'0:05.802',0.206,0.001,0.005,0.011,0.002,0.009
'0:05.803',0.209,0.016,0.012,0.011,0.002,0.009
'0:05.804',0.202,0.029,0.020,0.014,0.003,0.010
'0:05.805',0.185,0.041,0.028,0.017,0.007,0.013
'0:05.806',0.180,0.051,0.036,0.021,0.012,0.019
'0:05.807',0.183,0.058,0.043,0.028,0.020,0.026
'0:05.808',0.176,0.062,0.051,0.037,0.030,0.036
'0:05.809',0.172,0.063,0.059,0.047,0.041,0.047
'0:05.810',0.176,0.064,0.067,0.058,0.054,0.060
'0:05.811',0.192,0.064,0.074,0.070,0.066,0.074
'0:05.812',0.211,0.063,0.082,0.082,0.079,0.088
